timestamp,th-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%89%E0%B8%B5%E0%B8%94%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%94%E0%B8%B3,th-%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%81,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B8%A8%E0%B8%B5%E0%B8%A3%E0%B8%A9%E0%B8%B0,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B9%83%E0%B8%99%E0%B8%82%E0%B9%89%E0%B8%AD,th-%E0%B8%9C%E0%B8%B7%E0%B9%88%E0%B8%99,th-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%A5,th-%E0%B8%A2%E0%B8%B2%E0%B8%86%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B8%87,th-%E0%B8%A2%E0%B8%B2%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA,th-%E0%B8%A2%E0%B8%B8%E0%B8%87,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%A7%E0%B8%A1,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A,th-%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B1%E0%B8%99,th-%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B9%87%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2,th-%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%AD%E0%B8%AD%E0%B8%81,th-%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%95%E0%B8%B1%E0%B8%9A,th-%E0%B9%84%E0%B8%82%E0%B9%89,th-%E0%B9%84%E0%B8%82%E0%B9%89%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%87%E0%B8%81%E0%B8%B5,th
2011-03-05 19:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25662
2011-03-05 20:00:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17920
2011-03-05 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12630
2011-03-05 22:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13054
2011-03-05 23:00:00,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12664
2011-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11969
2011-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15213
2011-03-06 02:00:00,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,19316
2011-03-06 03:00:00,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,6,0,31819
2011-03-06 04:00:00,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,40783
2011-03-06 05:00:00,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,48849
2011-03-06 06:00:00,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,1,0,49189
2011-03-06 07:00:00,0,0,0,0,0,2,0,3,4,0,0,0,0,0,0,0,0,50596
2011-03-06 08:00:00,2,0,0,0,0,2,0,0,9,0,0,0,0,0,0,3,0,50063
2011-03-06 09:00:00,0,0,0,0,0,2,0,1,5,0,0,1,0,0,0,1,0,49308
2011-03-06 10:00:00,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,46329
2011-03-06 11:00:00,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,45716
2011-03-06 12:00:00,0,0,0,0,0,4,0,2,2,0,0,1,0,0,0,3,0,44518
2011-03-06 13:00:00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,48644
2011-03-06 14:00:00,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,52182
2011-03-06 15:00:00,0,0,0,0,0,9,0,1,5,0,0,2,0,0,0,1,0,51026
2011-03-06 16:00:00,1,0,0,0,0,0,0,7,6,0,0,0,0,0,0,2,0,44189
2011-03-06 17:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,36063
2011-03-06 18:00:00,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,28659
2011-03-06 19:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,22557
2011-03-06 20:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14358
2011-03-06 21:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,13952
2011-03-06 22:00:00,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,11414
2011-03-06 23:00:00,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,12125
2011-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12689
2011-03-07 01:00:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15662
2011-03-07 02:00:00,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,2,0,26769
2011-03-07 03:00:00,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,4,0,46874
2011-03-07 04:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,59008
2011-03-07 05:00:00,0,0,0,0,0,4,0,2,3,0,0,0,0,0,0,2,0,66524
2011-03-07 06:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,56617
2011-03-07 07:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,65122
2011-03-07 08:00:00,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,5,0,70594
2011-03-07 09:00:00,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,67768
2011-03-07 10:00:00,0,0,0,0,0,4,0,0,10,0,0,1,0,0,0,2,0,62987
2011-03-07 11:00:00,0,0,0,0,0,4,0,1,6,0,0,0,0,0,0,1,0,58253
2011-03-07 12:00:00,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,51981
2011-03-07 13:00:00,0,0,0,0,0,8,0,3,2,0,0,0,0,0,0,1,0,53960
2011-03-07 14:00:00,0,0,0,0,0,3,0,2,0,0,0,2,0,0,0,3,0,56690
2011-03-07 15:00:00,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,8,0,53734
2011-03-07 16:00:00,1,0,0,0,0,2,0,0,4,0,0,1,0,0,0,3,0,48593
2011-03-07 17:00:00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,36656
2011-03-07 18:00:00,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,27171
2011-03-07 19:00:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20699
2011-03-07 20:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17923
2011-03-07 21:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15012
2011-03-07 22:00:00,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,14807
2011-03-07 23:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,16638
2011-03-08 00:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,13559
2011-03-08 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17180
2011-03-08 02:00:00,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,29013
2011-03-08 03:00:00,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,1,0,47047
2011-03-08 04:00:00,0,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,57884
2011-03-08 05:00:00,0,0,0,0,0,2,0,1,7,0,0,1,0,0,0,0,0,63722
2011-03-08 06:00:00,0,0,0,0,0,2,0,0,8,0,0,1,0,0,0,0,0,60210
2011-03-08 07:00:00,0,0,0,0,0,3,0,1,11,0,0,1,0,0,0,0,0,66191
2011-03-08 08:00:00,0,0,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,70480
2011-03-08 09:00:00,0,0,0,0,0,3,0,0,7,0,0,1,0,0,0,1,0,69466
2011-03-08 10:00:00,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,1,0,64054
2011-03-08 11:00:00,2,0,0,0,0,2,0,0,8,0,0,0,0,0,0,1,0,57783
2011-03-08 12:00:00,0,0,0,0,0,2,0,2,5,0,0,1,0,0,0,1,0,51639
2011-03-08 13:00:00,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,2,0,53389
2011-03-08 14:00:00,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,56434
2011-03-08 15:00:00,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,56223
2011-03-08 16:00:00,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,5,0,44891
2011-03-08 17:00:00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,34241
2011-03-08 18:00:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24842
2011-03-08 19:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,19690
2011-03-08 20:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13846
2011-03-08 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9644
2011-03-08 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10972
2011-03-08 23:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,8576
2011-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9663
2011-03-09 01:00:00,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,13295
2011-03-09 02:00:00,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,24864
2011-03-09 03:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,43211
2011-03-09 04:00:00,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,57982
2011-03-09 05:00:00,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,2,0,61698
2011-03-09 06:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,55993
2011-03-09 07:00:00,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,64974
2011-03-09 08:00:00,0,0,0,0,0,2,0,1,11,0,0,0,0,0,0,0,0,70066
2011-03-09 09:00:00,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,0,66324
2011-03-09 10:00:00,0,0,0,0,0,2,0,1,7,0,0,0,0,0,0,1,0,65374
2011-03-09 11:00:00,1,0,0,0,0,2,0,2,3,0,0,0,0,0,0,1,0,58091
2011-03-09 12:00:00,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,51893
2011-03-09 13:00:00,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0,0,52657
2011-03-09 14:00:00,0,0,0,0,0,4,0,1,5,0,0,1,0,0,0,0,0,55899
2011-03-09 15:00:00,2,0,0,0,0,3,0,0,5,0,0,0,0,0,0,1,0,55475
2011-03-09 16:00:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,45975
2011-03-09 17:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34989
2011-03-09 18:00:00,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,2,0,25848
2011-03-09 19:00:00,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,18644
2011-03-09 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14196
2011-03-09 21:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9728
2011-03-09 22:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,11583
2011-03-09 23:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12195
2011-03-10 00:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,11354
2011-03-10 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15799
2011-03-10 02:00:00,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,27175
2011-03-10 03:00:00,0,0,0,0,0,6,0,1,4,0,0,0,0,0,0,1,0,45840
2011-03-10 04:00:00,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,59085
2011-03-10 05:00:00,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,1,0,61744
2011-03-10 06:00:00,0,0,0,0,0,6,0,2,5,0,0,0,0,0,0,2,0,55785
2011-03-10 07:00:00,0,0,0,0,0,2,0,2,8,0,0,0,0,0,0,2,0,61522
2011-03-10 08:00:00,3,0,0,0,0,8,0,1,2,0,0,0,0,0,0,2,0,65734
2011-03-10 09:00:00,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,2,0,66042
2011-03-10 10:00:00,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,3,0,67473
2011-03-10 11:00:00,0,0,0,0,0,6,0,0,2,0,0,1,0,0,0,1,0,54215
2011-03-10 12:00:00,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,47948
2011-03-10 13:00:00,0,0,0,0,0,1,0,2,3,0,0,2,0,0,0,3,0,51899
2011-03-10 14:00:00,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,55610
2011-03-10 15:00:00,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,3,0,56400
2011-03-10 16:00:00,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,1,0,49948
2011-03-10 17:00:00,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,36941
2011-03-10 18:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,26293
2011-03-10 19:00:00,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,18856
2011-03-10 20:00:00,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,14713
2011-03-10 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11263
2011-03-10 22:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,12690
2011-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9299
2011-03-11 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10206
2011-03-11 01:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15289
2011-03-11 02:00:00,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,26117
2011-03-11 03:00:00,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,2,0,44864
2011-03-11 04:00:00,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,54763
2011-03-11 05:00:00,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,6,0,59252
2011-03-11 06:00:00,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,4,0,53067
2011-03-11 07:00:00,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,60694
2011-03-11 08:00:00,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,4,0,67783
2011-03-11 09:00:00,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,2,0,64854
2011-03-11 10:00:00,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,55279
2011-03-11 11:00:00,1,0,0,0,0,1,0,1,7,0,0,2,0,0,0,0,0,48787
2011-03-11 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45712
2011-03-11 13:00:00,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,48317
2011-03-11 14:00:00,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,53354
2011-03-11 15:00:00,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,2,0,53511
2011-03-11 16:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,43049
2011-03-11 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31321
2011-03-11 18:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,25787
2011-03-11 19:00:00,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,16464
2011-03-11 20:00:00,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,12295
2011-03-11 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11105
2011-03-11 22:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9506
2011-03-11 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9399
2011-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12413
2011-03-12 01:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,15480
2011-03-12 02:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16777
2011-03-12 03:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,25781
2011-03-12 04:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,31631
2011-03-12 05:00:00,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,34653
2011-03-12 06:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,48362
2011-03-12 07:00:00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,51448
2011-03-12 08:00:00,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,50857
2011-03-12 09:00:00,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,2,0,49810
2011-03-12 10:00:00,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,49874
2011-03-12 11:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,43245
2011-03-12 12:00:00,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,36536
2011-03-12 13:00:00,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,43226
2011-03-12 14:00:00,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,34365
2011-03-12 15:00:00,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,49606
2011-03-12 16:00:00,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,42984
2011-03-12 17:00:00,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,1,0,35839
2011-03-12 18:00:00,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,27664
2011-03-12 19:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,20495
2011-03-12 20:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16169
2011-03-12 21:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11702
2011-03-12 22:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10195
2011-03-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8264
2011-03-13 00:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,12499
2011-03-13 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,13901
2011-03-13 02:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18278
2011-03-13 03:00:00,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,27650
2011-03-13 04:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,37402
2011-03-13 05:00:00,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,3,0,42286
2011-03-13 06:00:00,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,47314
2011-03-13 07:00:00,0,0,0,0,0,2,0,1,5,0,0,2,0,0,0,1,0,50757
2011-03-13 08:00:00,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,0,49545
2011-03-13 09:00:00,0,0,0,0,0,5,0,1,2,0,0,1,0,0,0,4,0,47572
2011-03-13 10:00:00,0,0,0,0,0,3,0,1,2,0,0,1,0,0,0,1,0,44407
2011-03-13 11:00:00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,40791
2011-03-13 12:00:00,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,2,0,37894
2011-03-13 13:00:00,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,5,0,43458
2011-03-13 14:00:00,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,7,0,50260
2011-03-13 15:00:00,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5,0,52639
2011-03-13 16:00:00,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,2,0,45042
2011-03-13 17:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,37850
2011-03-13 18:00:00,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,27082
2011-03-13 19:00:00,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,3,0,19673
2011-03-13 20:00:00,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,15455
2011-03-13 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11752
2011-03-13 22:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10387
2011-03-13 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7477
2011-03-14 00:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,11949
2011-03-14 01:00:00,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,14961
2011-03-14 02:00:00,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,28462
2011-03-14 03:00:00,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,4,0,46451
2011-03-14 04:00:00,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,60069
2011-03-14 05:00:00,0,0,0,0,0,4,0,2,2,0,0,1,0,0,0,0,0,64346
2011-03-14 06:00:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,57434
2011-03-14 07:00:00,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,2,0,67837
2011-03-14 08:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,70693
2011-03-14 09:00:00,0,0,0,0,0,1,0,2,7,0,0,1,0,0,0,1,0,72096
2011-03-14 10:00:00,3,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,71795
2011-03-14 11:00:00,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,63399
2011-03-14 12:00:00,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,53127
2011-03-14 13:00:00,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,1,0,50261
2011-03-14 14:00:00,0,0,0,0,0,3,0,1,6,0,0,1,0,0,0,1,0,59189
2011-03-14 15:00:00,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,58051
2011-03-14 16:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,0,48031
2011-03-14 17:00:00,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,1,0,37888
2011-03-14 18:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25446
2011-03-14 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,19483
2011-03-14 20:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12762
2011-03-14 21:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10926
2011-03-14 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7511
2011-03-14 23:00:00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7935
2011-03-15 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9170
2011-03-15 01:00:00,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,18472
2011-03-15 02:00:00,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,25800
2011-03-15 03:00:00,0,0,0,0,0,3,0,1,27,0,0,1,0,0,0,4,0,43842
2011-03-15 04:00:00,0,0,0,0,0,4,0,1,3,0,0,2,0,0,0,0,0,58275
2011-03-15 05:00:00,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,61536
2011-03-15 06:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,57601
2011-03-15 07:00:00,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,5,0,63939
2011-03-15 08:00:00,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,1,0,68880
2011-03-15 09:00:00,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,2,0,69716
2011-03-15 10:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,63105
2011-03-15 11:00:00,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,55154
2011-03-15 12:00:00,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,0,49037
2011-03-15 13:00:00,1,0,0,0,0,4,0,1,3,0,0,1,0,0,0,2,0,48835
2011-03-15 14:00:00,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,52075
2011-03-15 15:00:00,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7,0,51777
2011-03-15 16:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,44805
2011-03-15 17:00:00,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,33942
2011-03-15 18:00:00,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,25736
2011-03-15 19:00:00,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,20148
2011-03-15 20:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14565
2011-03-15 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12042
2011-03-15 22:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7884
2011-03-15 23:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7418
2011-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7617
2011-03-16 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13347
2011-03-16 02:00:00,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,25841
2011-03-16 03:00:00,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,1,0,46289
2011-03-16 04:00:00,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,56300
2011-03-16 05:00:00,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,1,0,62108
2011-03-16 06:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,57192
